INDEX,ETITLE,ECLASS,QCODE,EROUND,LAYER1,LAYER2,LAYER3,QNUM,QTYPE,QUESTION,ANSWER,DIFFICULTY,CREATED_DATE,MODIFIED_DATE
155,보험중개사,손해보험,ABCA-35,20,손보2부,재보험,,35,A,"재보험을중개할수있는중개사에대한다음설명중 가장적절한것은? 
①손해보험중개사만 재보험을 중개할수있다. 
②손해보험중개사와 생명보험중개사만 재보험을 중개할수 있다. 
③손해보험중개사와 제3보험중개사만 재보험을 중개할수 있다. 
④손해보험중개사 ,생명보험중개사 ,제3보험중개사모두 재보험을 중개할수있다.",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
156,보험중개사,손해보험,ABCA-36,20,손보2부,재보험,,36,A,"보험회사는예상투자수익을감안하여재보험료를산정 하는재보험계약을체결한후계약체결내용을 1개월 이내에제출해야한다.다음중어디에제출해야하는가 ? 
①금융위원회 
②금융감독원 
③손해보험협회 
④보험개발원",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
157,보험중개사,손해보험,ABCA-37,20,손보2부,재보험,,37,A,"손해보험재보험회계계정과목에대한다음설명중가장 적절하지않은것은? 
①수재보험료는 재보험계약에 의하여수입된보험료 및해외에서 수재한프론팅보험료이다 . 
②수재보험금은 재보험계약의 보험사고로 출재사에게 지급한보험금이다 . 
③수재보험수수료는 재보험특약에 의하여수재보험료 중출재사에 지급한수수료이다 . 
④수재예탁금이자는 재보험특약에 의한특약수재예탁 금에서발생한지급이자이다 . 손해보험중개사시험 -",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
158,보험중개사,손해보험,ABCA-38,20,손보2부,재보험,,38,A,"재보험계약에있어서보유액 (Retention)이란원보험자가 보유하는위험에대한책임액이다 .일반적으로보유액은 ( )으로(로)표시할수있는데다음중맞는것은? I.보유금액 (Amount) II.원보험가입금액에 대한비율 
①I만맞음 
②II만맞음 
③I,II모두맞음 
④I,II둘다아님",3,,2025-08-23 21:17:14,2025-08-23 21:17:14
159,보험중개사,손해보험,ABCA-39,20,손보2부,재보험,,39,A,"다음중재보험계약인수시고려할 exposure의수가증가 할수록 손해율은더욱안정된다는것을설명하는것은? 
①Law ofretention 
②Law oflarge number 
③Burning cost 
④Surplus relief",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
160,보험중개사,손해보험,ABCA-40,20,손보2부,재보험,,40,A,"다음중비비례특약(Non-Proportional Treaty)에서사용 되는것이아닌것은? 
①Ultimate Net Loss 
②Sliding Scale Commission 
③Drop Down Cover 
④Umbrella Cover",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
161,보험중개사,손해보험,ABAA-01,21,관계법령,,,1,A,"다음중보험업법상의손해보험상품에 해당하는것이 아닌것은? 
①운송보험계약 
②권리보험계약 
③간병보험계약 
④비용보험계약",3,,2025-08-23 21:17:14,2025-08-23 21:17:14
162,보험중개사,손해보험,ABAA-02,21,관계법령,,,2,A,"다음중보험업법상의생명보험상품에 해당하지않는 것은? 
①생명보험계약 
②연금보험계약 
③퇴직보험계약 
④장기요양보험계약",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
163,보험중개사,손해보험,ABAA-03,21,관계법령,,,3,A,"보험회사가아닌자와보험계약을체결할수있는경우를 모두모은것은? a.외국보험회사와 생명보험계약을 체결하는 경우 b.외국보험회사와 수입적하보험계약을 체결하는 경우 c.외국보험회사와 장기상해보험계약을 체결하는 경우 d.외국보험회사와 단기상해보험계약을 체결하는 경우 
①a,b,c
②b,c,d
③a,c,d
④a,b,d",1,,2025-08-23 21:17:14,2025-08-23 21:17:14
164,보험중개사,손해보험,ABAA-04,21,관계법령,,,4,A,"보험회사가다른회사의주식을 ( )를초과하여 소유하면그회사는보험업법상보험회사의자회사가 된다.( )안에타당한것은? 
①발행주식총수의 100분의 15 
②발행주식총수의 100분의 30 
③의결권있는발행주식총수의 100분의 15 
④의결권있는발행주식총수의 100분의 30",3,,2025-08-23 21:17:14,2025-08-23 21:17:14
165,보험중개사,손해보험,ABAA-05,21,관계법령,,,5,A,"보험업을경영하려는자가미리금융위원회에예비허가를 신청하는경우,신청을받은금융위원회는몇개월 이내에심사하여예비허가여부를통지하여야하는가 ? (기간이연장되지아니한경우) 
①1개월 
②2개월 
③3개월 
④6개월",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
166,보험중개사,손해보험,ABAA-06,21,관계법령,,,6,A,"보험회사가보험종목의일부만을취급하는경우,납입 하여야하는자본금또는기금이 200억원이상이어야 하는보험종목에해당하는것을모은것은? a.화재보험 b.해상보험 c.자동차보험 d.생명보험 
①a,b 
②b,c 
③a,c 
④c,d",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
167,보험중개사,손해보험,ABAA-07,21,관계법령,,,7,A,"보험업법상준법감시인을임면하기위한요건으로타당한 것은?(외국보험회사국내지점은 제외) 
①이사회의 의결 
②주주총회의 의결 
③감사위원회의 의결 
④금융위원회에 대한신고",1,,2025-08-23 21:17:14,2025-08-23 21:17:14
168,보험중개사,손해보험,ABAA-08,21,관계법령,,,8,A,"보험회사 (자산등을고려하여대통령령으로정하는 보험회사 )의사외이사에관한다음의설명으로틀린것은? 
①이사회에 사외이사를 3명이상두어야한다 
②사외이사의 수는전체이사수의 2분의 1이상이어야 한다 
③사외이사는 사외이사후보추천위원회에서 선임한다 
④최대주주의 특수관계인은 사외이사가 될수없다",3,,2025-08-23 21:17:14,2025-08-23 21:17:14
169,보험중개사,손해보험,ABAA-09,21,관계법령,,,9,A,"보험업법상상호회사의최소사원수로타당한것은? 
①50명
②100명
③200명
④300명",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
170,보험중개사,손해보험,ABAA-10,21,관계법령,,,10,A,"다음은보험안내자료에관한기술이다 .옳지않은것은? 
①보험안내자료에는 보험설계사 ·보험대리점 또는 보험중개사의 이름·상호나명칭을명백하고 알기 쉽게적어야한다 . 
②보험안내자료에는 보험회사의 장래의이익배당또는 잉여금분배에대한예상에관한사항을명백하고 알기쉽게적어야한다 . 
③보험안내자료에는 예금자보호와 관련된 사항을 명백하고 알기쉽게적어야한다 . 
④보험안내자료에 보험회사의 자산과부채에관한 사항을적는경우에는 금융위원회에 제출한서류에 적힌사항과다른내용의것을적지못한다 .",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
171,보험중개사,손해보험,ABAA-11,21,관계법령,,,11,A,"보험업법은일정한모집종사자가모집을하면서 보험계약자에게 손해를끼친경우모집을위탁한 보험회사에게손해배상책임을지운다 .여기의일정한 모집종사자에포함되지않는것은? 
①보험회사의 임직원 
②보험설계사 
③보험대리점 
④보험중개사",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
172,보험중개사,손해보험,ABAA-12,21,관계법령,,,12,A,"보험업법상청약철회기한으로타당한것은?(당사자 사이에이기간에대한특별한약정이없는경우) 
①보험계약을 체결한날로부터 15일이내 
②보험증권을 받은날로부터 15일이내 
③보험계약을 체결한날로부터 30일이내 
④보험증권을 받은날로부터 30일이내손해보험중개사시험 -보험관계법령등 -2쪽",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
173,보험중개사,손해보험,ABAA-13,21,관계법령,,,13,A,"보험회사가일반계정에속하는자산과특별계정에 속하는자산을운용할때동일한개인또는법인에 대한신용공여비율의한도를옳게나열한것은? 
①일반계정 :총자산의 100분의 3, 특별계정 :각특별계정 자산의 100분의 5 
②일반계정 :총자산의 100분의 5, 특별계정 :각특별계정 자산의 100분의 10 
③일반계정 :총자산의 100분의 1, 특별계정 :각특별계정 자산의 100분의 3 
④일반계정 :총자산의 100분의 10, 특별계정 :각특별계정 자산의 100분의 15",1,,2025-08-23 21:17:14,2025-08-23 21:17:14
174,보험중개사,손해보험,ABAA-14,21,관계법령,,,14,A,"다음중금융감독원장에게 위탁하는업무에해당하지 않는것은? 
①보험중개사의 등록업무 
②보험설계사의 등록업무 
③보험계리사의 등록업무 
④손해사정사의 등록업무",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
175,보험중개사,손해보험,ABAA-15,21,관계법령,,,15,A,"보험업법상손해사정사의업무에해당하지않는것은? 
①손해액및보험금의 사정 
②손해발생사실의확인 
③보험요율의 적정성판단 
④보험약관 및관계법규적용의적정성판단",3,,2025-08-23 21:17:14,2025-08-23 21:17:14
176,보험중개사,손해보험,ABAA-16,21,관계법령,,,16,A,"2014년개정상법에대한설명으로옳지않은것은? 
①보험대리상에게 보험료수령권 ,보험증권 교부권 , 청약・해지등의사표시의 통지권・수령권을 부여하였다 . 
②중복보험 통지의무위반의 효과를법정하였다 . 
③상호보험 외대표적유사보험인 공제관계 등에도그 성질에반하지않는한상법보험편규정을준용하도록 하였다 . 
④손해를야기한제3자가보험계약자 또는피보험자와 생계를같이하는가족인경우에는 그가족의고의로 인한사고인경우를제외하고 보험자가 대위권을 행사할 수없도록개선하였다 .",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
177,보험중개사,손해보험,ABAA-17,21,관계법령,,,17,A,"다음 ()안에들어갈올바른것은? 보험자는 보험계약을 체결할때에보험계약자에게 보험 약관을교부하고 그약관의중요한내용을설명하여야 하며,보험자가 이러한의무를위반한경우보험계약자는 보험계약이 성립한날부터(가)개월이내에그계약을 (나)할수있다. 
①(가)1,(나)해지 
②(가)1,(나)취소 
③(가)3,(나)해지 
④(가)3,(나)취소",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
178,보험중개사,손해보험,ABAA-18,21,관계법령,,,18,A,"다음중판례상약관설명의무의대상이아닌것은? 
①주운전자 고지의무제도 
②가족한정특약 
③이혼시종피보험자자격상실에 관한조항 
④유상운전면책조항",3,,2025-08-23 21:17:14,2025-08-23 21:17:14
179,보험중개사,손해보험,ABAA-19,21,관계법령,,,19,A,"다음판례의 ()안에들어갈약관해석방법은 ? 보험계약 약관 제5조에서는 암 보험급여의 대상이 되는 수술을 특정암 또는 일반암의 치료를 직접적인 목적으로 수술을 받는 행위라고만 규정하고 있을 뿐 의료계에서 표준적으로 인정되는 수술이라고 제한하고 있지 않고, 위 약관에서 수술의 의미를 구체적으로 명확하게 제한하고 있지도 않으므로, 가는 관을 대동맥에 삽입하여 이를 통해 약물 등을 주입하는 색전술도 넓은 의미의 수술에 포함될 여지가 충분히 있고, 甲 보험회사는 병원에 직접 乙의 치료내용을 확인한 후 3년 3개월 동안 19회에 걸쳐 합계 1억 1,400만원의 암 수술급여금을 지급해 왔으므로 , 乙이 받은 폐색 전술은 보험계약 약관 제5조의 수술에 해당한다고 봄이 상당하고, 이러한 해석론이 약관 해석에 있어서의 ( )에도 부합하는 것이다. 
①신의성실의 원칙 
②작성자불이익의 원칙 
③개별약정우선의 원칙 
④객관해석의 원칙",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
180,보험중개사,손해보험,ABAA-20,21,관계법령,,,20,A,"보험가액과보험금액의관계에대한설명으로옳지않은 것은? 
①보험가액이 곧피보험이익의 가액이다 . 
②미평가보험은 보험계약체결당시 당사자사이에피 보험이익의 가액에대해아무런평가를하지아니한 보험으로서 ,이때에는원칙적으로 사고발생시의 가액을보험가액으로 한다 . 
③단순한초과중복보험의 경우에는 각보험자는 각자의 보험금액의 한도에서 연대책임을 진다 . 
④보험계약자의 사기로초과중복보험이 발생한경우에는 그계약은취소할수있다 .",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
181,보험중개사,손해보험,ABAA-21,21,관계법령,,,21,A,"인보험에대한설명으로옳지않은것은? 
①손해보험에서와는 달리인보험에서는정액보험이 문제되고 또보험수익자를 보호해야 한다는이유에서 보험자대위를 철저히금지하고 있다 . 
②인보험의 경우에는 피보험이익을 인정할수없다는 것이국내다수의견해이다 . 
③인보험증권에는 피보험자의 주소·성명및생년월일을 기재하여야 한다 . 
④생명보험의 경우사망이라는 보험사고는 그발생시기만 불확정되어 있을뿐이라는 점에서손해보험의 보험사고 와는다르다 .손해보험중개사시험 -보험관계법령등 -3쪽",1,,2025-08-23 21:17:14,2025-08-23 21:17:14
